file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\KeyedObjectsTest.java,org.jfree.data.KeyedObjectsTest,class,4,4,0,4,21,1,0,15,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,206,0,0,0,11,0,82,42,39,0,21,1,0,0,0,69,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java,org.jfree.data.xy.TableXYDatasetTest,class,6,7,1,6,13,1,0,23,78,0.0,0.0,0.0,13,0,9,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,124,4,0,0,0,0,4,75,20,0,19,0,0,0,0,74,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\general\DefaultPieDatasetTest.java,org.jfree.data.general.DefaultPieDatasetTest,class,5,5,0,5,10,1,0,17,19,0.71428573,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,84,0,0,0,3,0,18,25,16,0,11,1,0,0,3,64,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,org.jfree.chart.renderer.xy.XYBarRendererTest,class,20,20,0,20,11,1,0,44,49,0.72727275,0.054545455,0.054545455,11,0,11,0,0,0,11,0,0,0,1,1,0,1,0,0,1,0,3,191,0,0,0,0,0,16,142,54,0,51,0,0,0,0,120,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\RangeTypeTest.java,org.jfree.data.RangeTypeTest,class,3,3,0,3,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,6,0,6,0,0,0,0,33,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\PieChartTest.java,org.jfree.chart.PieChartTest,class,8,9,1,8,3,1,0,9,1,0.33333334,1.0,1.0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,27,1,0,0,0,0,4,3,4,0,4,0,0,1,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java,org.jfree.chart.XYAreaChartTest,class,15,16,1,15,8,1,0,19,0,0.2,1.0,1.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,55,1,0,0,1,0,8,23,15,2,15,1,0,1,0,104,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelPositionTest.java,org.jfree.chart.axis.CategoryLabelPositionTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,28,20,14,8,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\GanttChartTest.java,org.jfree.chart.GanttChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,org.jfree.data.time.TimeSeriesCollectionTest,class,11,12,1,11,15,1,0,41,72,0.7692308,0.015151516,0.015151516,13,0,12,1,0,0,12,0,0,0,1,1,0,1,0,0,1,0,9,282,1,0,0,1,0,40,163,92,0,74,1,0,0,0,137,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java,org.jfree.chart.plot.PlotRenderingInfoTest,class,4,4,0,4,3,1,0,14,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,42,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ArgsTest.java,org.jfree.chart.internal.ArgsTest,class,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,12,0,0,0,1,0,0,2,10,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedRangeCategoryPlotTest.java,org.jfree.chart.plot.CombinedRangeCategoryPlotTest,class,15,16,1,15,9,1,0,26,34,0.7777778,0.035714287,0.035714287,9,0,8,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,1,128,3,0,0,0,0,23,43,50,0,50,0,0,0,0,107,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\HistogramDatasetTest.java,org.jfree.data.statistics.HistogramDatasetTest,class,6,6,0,6,13,1,0,15,33,0.6818182,0.2,0.2,11,0,11,0,0,0,11,0,0,0,2,1,0,2,0,0,1,0,1,123,0,0,0,0,0,18,224,29,0,28,0,0,0,0,109,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DatasetChangeConfirmation.java,org.jfree.data.DatasetChangeConfirmation,class,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryAnchorTest.java,org.jfree.chart.axis.CategoryAnchorTest,class,3,3,0,3,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,6,0,6,0,0,0,0,35,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,org.jfree.chart.renderer.DefaultPolarItemRendererTest,class,3,3,0,3,4,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,4,10,0,10,0,0,0,0,42,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java,org.jfree.data.xy.IntervalXYDelegateTest,class,5,5,0,5,3,1,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,4,12,14,0,14,0,0,0,0,39,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\OHLCDataItemTest.java,org.jfree.data.xy.OHLCDataItemTest,class,3,3,0,3,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,24,5,0,5,0,0,0,0,39,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,org.jfree.chart.renderer.category.GradientBarPainterTest,class,4,4,0,4,4,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,36,15,0,9,0,0,0,0,46,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java,org.jfree.chart.plot.pie.MultiplePiePlotTest,class,9,9,0,9,6,1,0,27,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,83,0,0,0,0,0,16,41,17,0,16,0,0,0,0,79,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java,org.jfree.chart.renderer.xy.XYShapeRendererTest,class,9,9,0,9,5,1,0,24,4,0.4,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,87,0,0,0,0,0,6,41,21,0,17,0,0,0,0,66,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java,org.jfree.chart.plot.dial.StandardDialRangeTest,class,4,4,0,4,4,1,0,16,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,12,11,0,11,0,0,0,0,52,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java,org.jfree.data.statistics.BoxAndWhiskerCalculatorTest,class,2,2,0,2,7,1,0,16,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,2,81,0,0,0,3,0,0,34,23,0,12,1,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java,org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest,class,14,14,0,14,9,1,0,43,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,159,0,0,0,0,0,14,72,35,0,35,0,0,0,0,103,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\LineNeedleTest.java,org.jfree.chart.plot.compass.LineNeedleTest,class,3,3,0,3,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\TimePeriodValueTest.java,org.jfree.data.time.TimePeriodValueTest,class,5,5,0,5,4,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,17,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java,org.jfree.chart.renderer.LookupPaintScaleTest,class,3,3,0,3,6,1,0,12,9,0.5,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,2,89,0,0,0,0,0,0,79,16,0,10,0,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryMarkerTest.java,org.jfree.chart.plot.CategoryMarkerTest,class,5,5,0,5,7,1,0,16,9,0.5,0.2,0.2,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,73,0,0,0,1,0,22,72,23,0,9,1,0,0,0,62,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CyclicNumberAxisTest.java,org.jfree.chart.axis.CyclicNumberAxisTest,class,3,3,0,3,4,1,0,16,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,6,25,11,0,11,0,0,0,0,47,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java,org.jfree.data.DefaultKeyedValuesTest,class,3,3,0,3,26,1,0,26,153,0.0,0.0,0.0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,288,0,0,0,8,0,114,168,35,0,28,1,0,0,0,91,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\StackedBarChartTest.java,org.jfree.chart.StackedBarChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,19,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\SimpleTimePeriodTest.java,org.jfree.data.time.SimpleTimePeriodTest,class,3,3,0,3,7,1,0,9,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,66,33,0,16,0,0,0,0,71,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java,org.jfree.data.category.DefaultCategoryDatasetTest,class,4,4,0,4,26,1,0,19,89,0.85714287,0.0,0.0,14,0,14,0,0,0,14,0,0,0,1,1,0,1,0,0,1,0,1,226,0,0,0,12,0,106,60,43,0,25,1,0,0,0,80,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\HashUtilsTest.java,org.jfree.chart.internal.HashUtilsTest,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,6,0,6,0,0,0,0,23,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\LogFormatTest.java,org.jfree.chart.text.format.LogFormatTest,class,3,3,0,3,4,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,14,12,16,0,10,0,0,0,0,41,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java,org.jfree.chart.swing.CrosshairOverlayTest,class,4,4,0,4,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,16,6,0,6,0,0,0,0,35,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java,org.jfree.chart.annotations.XYLineAnnotationTest,class,4,4,0,4,7,1,0,16,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,1,102,0,0,0,0,0,0,121,41,0,29,1,0,0,6,65,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,org.jfree.chart.swing.ChartPanelTest,class,11,11,0,11,20,1,0,40,61,0.42105263,0.32163742,0.32163742,19,0,19,0,0,0,19,0,0,0,1,0,0,1,0,0,1,0,1,166,0,0,1,0,0,42,36,56,0,54,0,0,0,1,124,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java,org.jfree.chart.urls.StandardPieURLGeneratorTest,class,5,5,0,5,4,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,40,4,19,0,8,0,0,0,0,44,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\MarkerAxisBandTest.java,org.jfree.chart.axis.MarkerAxisBandTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,3,63,21,0,11,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\ImageTitleTest.java,org.jfree.chart.title.ImageTitleTest,class,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,19,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\MillisecondTest.java,org.jfree.data.time.MillisecondTest,class,8,9,1,8,31,1,0,40,351,0.0,0.0,0.0,27,0,24,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,53,283,0,0,0,7,0,8,209,77,0,72,1,0,0,6,131,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\WeekTest.java,org.jfree.data.time.WeekTest,class,6,7,1,6,43,1,0,41,654,0.9324324,0.011363637,0.018939395,37,0,33,4,0,0,33,0,0,0,4,0,0,4,0,0,0,0,107,387,0,0,0,14,0,39,183,107,14,101,1,0,0,8,164,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,org.jfree.chart.renderer.GrayPaintScaleTest,class,3,3,0,3,5,1,0,11,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,53,0,0,0,0,0,0,26,21,0,10,0,0,0,0,44,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java,org.jfree.chart.labels.ItemLabelAnchorTest,class,3,3,0,3,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,20,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java,org.jfree.chart.labels.CustomXYItemLabelGeneratorTest,class,4,4,0,4,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,6,0,7,0,7,0,0,0,0,39,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,org.jfree.chart.renderer.xy.VectorRendererTest,class,4,4,0,4,5,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,2,11,0,11,0,0,0,0,43,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\QuarterTest.java,org.jfree.data.time.QuarterTest,class,6,7,1,6,45,1,0,36,618,0.9305555,0.012096774,0.02016129,36,0,32,4,0,0,32,0,0,0,4,0,0,4,0,0,0,0,61,331,0,0,0,13,1,11,134,89,7,78,1,0,0,8,146,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\DateTickMarkPositionTest.java,org.jfree.chart.axis.DateTickMarkPositionTest,class,3,3,0,3,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,6,0,6,0,0,0,0,35,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,org.jfree.chart.renderer.category.StandardBarPainterTest,class,4,4,0,4,4,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,9,0,9,0,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java,org.jfree.data.gantt.XYTaskDatasetTest,class,6,6,0,6,3,1,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,20,30,18,0,18,0,0,0,0,43,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java,org.jfree.data.xy.MatrixSeriesCollectionTest,class,5,5,0,5,4,1,0,11,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,6,24,11,0,11,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,org.jfree.chart.renderer.xy.XYAreaRendererTest,class,12,12,0,12,8,1,0,23,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,1,0,13,53,38,0,28,1,0,0,0,107,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java,org.jfree.chart.annotations.TextAnnotationTest,class,5,5,0,5,6,1,0,12,8,0.6,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,77,0,0,0,1,0,20,18,16,0,9,1,0,0,0,67,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java,org.jfree.chart.labels.HighLowItemLabelGeneratorTest,class,4,4,0,4,5,1,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,6,0,13,0,9,0,0,0,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java,org.jfree.data.statistics.SimpleHistogramDatasetTest,class,4,4,0,4,5,1,0,13,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,44,0,0,0,0,0,6,25,9,0,9,0,0,0,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,org.jfree.chart.annotations.CategoryLineAnnotationTest,class,4,4,0,4,6,1,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,28,36,20,0,20,1,0,0,6,53,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,org.jfree.chart.annotations.XYPolygonAnnotationTest,class,5,5,0,5,5,1,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,112,29,0,21,0,0,0,0,58,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java,org.jfree.chart.renderer.category.StackedAreaRendererTest,class,6,6,0,6,6,1,0,14,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,10,13,13,0,13,0,0,0,0,55,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,org.jfree.chart.renderer.AbstractRendererTest$TestRenderer,innerclass,1,1,0,1,1,2,0,1,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,19,10,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest$ObjectWithMapOfPaint,innerclass,0,0,0,0,4,1,0,4,0,0.0,1.0,1.0,4,0,2,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,2,0,1,0,0,0,0,20,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\CategoryTextAnnotationTest.java,org.jfree.chart.annotations.CategoryTextAnnotationTest,class,4,4,0,4,5,1,0,12,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,16,9,11,0,11,0,0,0,0,45,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogAxisTest.java,org.jfree.chart.axis.LogAxisTest,class,10,10,0,10,12,1,0,30,24,0.41666666,0.22727273,0.22727273,12,0,12,0,0,0,12,0,0,0,1,1,0,1,0,0,1,0,1,139,0,0,0,0,0,39,70,47,0,47,0,0,0,0,132,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\KeyedObjects2DTest.java,org.jfree.data.KeyedObjects2DTest,class,3,3,0,3,29,1,0,17,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,247,0,0,0,18,0,120,43,50,0,21,1,0,0,0,64,1,0
